"","cap.diameter","cap.shape","gill.attachment","gill.color","stem.height","stem.width","stem.color","season","class"
"478",1250,"2","2","10",2.24372408633341,1679,"11",0.943194553897495,1
"481",1347,"6","2","10",2.12435441700925,1881,"11",0.943194553897495,1
"482",1290,"6","2","10",1.94529991302301,1520,"11",0.943194553897495,1
"483",1067,"2","2","10",2.01692171461751,1592,"11",0.888450287786284,1
"484",1272,"6","2","10",2.01294272564003,1541,"11",0.943194553897495,1
"486",1333,"6","2","10",2.00498474768509,1644,"11",0.888450287786284,1
"487",1150,"6","2","10",1.7184975413071,1169,"11",0.943194553897495,1
"488",1179,"2","2","10",1.97315283586531,1440,"11",0.888450287786284,1
"489",1157,"2","2","10",1.67870765153238,1192,"11",0.888450287786284,1
"490",1194,"2","2","10",1.92540496813565,1398,"11",0.943194553897495,1
"492",1090,"2","2","10",1.72247653028457,1005,"11",0.888450287786284,1
"493",1128,"2","2","10",1.73043450823952,1243,"11",0.888450287786284,1
"494",1244,"2","2","10",2.0606905933697,1522,"11",0.943194553897495,1
"495",1122,"2","2","10",1.84184619960873,1200,"11",0.943194553897495,1
"496",1327,"2","2","10",2.13629138394167,1731,"11",0.888450287786284,1
"497",1365,"6","2","10",2.16414430678397,1670,"11",0.888450287786284,1
"498",1259,"6","2","10",1.98508980279773,1401,"11",0.943194553897495,1
"500",1159,"2","2","10",2.02090070359498,1661,"11",0.888450287786284,1
"501",1188,"2","2","10",2.04079564848234,1616,"11",0.888450287786284,1
"503",1216,"2","2","10",1.94927890200048,1503,"11",0.888450287786284,1
"504",1027,"2","2","10",1.81399327676643,1322,"11",0.888450287786284,1
"506",1176,"2","2","10",1.8179722657439,1505,"11",0.888450287786284,1
"507",1145,"6","2","10",1.88561507836093,1428,"11",0.943194553897495,1
"508",1255,"6","2","10",1.85776215551862,1350,"11",0.943194553897495,1
"509",1247,"6","2","10",2.00896373666256,1389,"11",0.888450287786284,1
"510",1065,"6","2","10",1.86174114449609,1238,"11",0.888450287786284,1
"512",1081,"2","2","10",1.72247653028457,1109,"11",0.943194553897495,1
"513",1290,"6","2","10",1.79409833187907,1360,"11",0.943194553897495,1
"514",1014,"6","2","10",1.80603529881149,939,"11",0.888450287786284,1
"515",1250,"2","2","10",1.89357305631587,1369,"11",0.888450287786284,1
"516",1238,"2","2","10",2.14424936189661,1509,"11",0.943194553897495,1
"517",1224,"2","2","10",1.90948901222576,1623,"11",0.888450287786284,1
"519",1183,"2","2","10",1.84184619960873,1277,"11",0.888450287786284,1
"521",1287,"6","2","10",1.90551002324829,1560,"11",0.943194553897495,1
"522",1323,"2","2","10",2.03283767052739,1599,"11",0.943194553897495,1
"523",1328,"6","2","10",2.11241745007684,1701,"11",0.943194553897495,1
"525",1155,"2","2","10",1.82990923267632,1325,"11",0.943194553897495,1
"526",1146,"6","2","10",1.96917384688784,1467,"11",0.888450287786284,1
"528",1212,"6","2","10",1.86174114449609,1385,"11",0.943194553897495,1
"529",1119,"6","2","10",1.94927890200048,1468,"11",0.943194553897495,1
"530",1258,"2","2","10",1.65483371766755,1127,"11",0.943194553897495,1
"532",1092,"2","2","10",1.87367811142851,1419,"11",0.943194553897495,1
"533",1221,"6","2","10",1.82990923267632,1310,"11",0.943194553897495,1
"535",1193,"2","2","10",1.89357305631587,1513,"11",0.943194553897495,1
"536",1187,"2","2","10",2.08456452723453,1474,"11",0.888450287786284,1
"537",1158,"6","2","10",1.8179722657439,1090,"11",0.943194553897495,1
"538",1234,"6","2","10",1.92142597915818,1479,"11",0.943194553897495,1
"540",1312,"2","2","10",1.82990923267632,1455,"11",0.943194553897495,1
"541",1106,"6","2","10",1.86969912245104,1304,"11",0.888450287786284,1
"542",1140,"2","2","10",2.01692171461751,1466,"11",0.943194553897495,1
"543",1123,"2","2","10",1.82195125472137,1189,"11",0.888450287786284,1
"544",1160,"6","2","10",1.87367811142851,1441,"11",0.888450287786284,1
"545",1238,"2","2","10",1.8179722657439,1422,"11",0.888450287786284,1
"546",1231,"6","2","10",1.78216136494665,1173,"11",0.943194553897495,1
"547",1302,"2","2","10",2.02090070359498,1363,"11",0.943194553897495,1
"549",1195,"2","2","10",1.73441349721699,1153,"11",0.943194553897495,1
"550",1292,"6","2","10",2.00100575870762,1487,"11",0.888450287786284,1
"551",1205,"2","2","10",1.9174469901807,1461,"11",0.888450287786284,1
"552",1243,"2","2","10",1.94927890200048,1421,"11",0.943194553897495,1
"553",1035,"2","2","10",1.73043450823952,1181,"11",0.943194553897495,1
"554",1272,"2","2","10",2.03283767052739,1646,"11",0.888450287786284,1
"555",1331,"6","2","10",2.02885868154992,1422,"11",0.943194553897495,1
"556",1184,"2","2","10",2.01294272564003,1544,"11",0.888450287786284,1
"557",1180,"2","2","10",2.04477463745981,1464,"11",0.943194553897495,1
"560",1147,"2","2","10",1.67870765153238,1176,"11",0.943194553897495,1
"561",1281,"6","2","10",1.86174114449609,1601,"11",0.943194553897495,1
"563",1209,"6","2","10",1.98111081382026,1637,"11",0.888450287786284,1
"564",1254,"2","2","10",2.03283767052739,1315,"11",0.943194553897495,1
"565",1310,"2","2","10",1.9612158689329,1472,"11",0.888450287786284,1
"566",1207,"2","2","10",2.05671160439223,1436,"11",0.943194553897495,1
"567",1152,"2","2","10",1.87367811142851,1484,"11",0.888450287786284,1
"568",1079,"2","2","10",1.56331697118569,1066,"11",0.943194553897495,1
"570",1062,"6","2","10",1.67074967357744,1142,"11",0.888450287786284,1
"571",1120,"2","2","10",1.89357305631587,1390,"11",0.888450287786284,1
"578",1310,"6","2","10",2.14822835087408,1577,"11",0.888450287786284,1
"579",1134,"6","2","10",1.73043450823952,1380,"11",0.888450287786284,1
"580",1143,"6","2","10",1.73441349721699,1210,"11",0.943194553897495,1
"581",1290,"6","2","10",1.94132092404554,1403,"11",0.888450287786284,1
"582",1208,"6","2","10",1.7184975413071,1431,"11",0.943194553897495,1
"583",998,"6","2","10",1.77022439801424,1198,"11",0.888450287786284,1
"584",1153,"6","2","10",2.03283767052739,1598,"11",0.943194553897495,1
"585",1271,"6","2","10",1.96917384688784,1551,"11",0.888450287786284,1
"586",1219,"2","2","10",1.99304778075267,1543,"11",0.943194553897495,1
"587",1034,"2","2","10",1.75032945312688,1161,"11",0.888450287786284,1
"589",1055,"2","2","10",1.93734193506806,1512,"11",0.888450287786284,1
"590",1275,"6","2","10",1.86572013347357,1303,"11",0.943194553897495,1
"591",1227,"6","2","10",1.82195125472137,1368,"11",0.943194553897495,1
"592",1186,"6","2","10",1.7463504641494,1233,"11",0.943194553897495,1
"593",1281,"2","2","10",2.09252250518947,1676,"11",0.943194553897495,1
"594",1269,"2","2","10",2.1323123949642,1481,"11",0.888450287786284,1
"595",1151,"6","2","10",1.73441349721699,1354,"11",0.888450287786284,1
"596",1195,"2","2","10",1.87367811142851,1274,"11",0.943194553897495,1
"598",1089,"2","2","10",2.05671160439223,1381,"11",0.888450287786284,1
"599",1334,"6","2","10",2.1880182406488,1530,"11",0.943194553897495,1
"600",1241,"2","2","10",1.82990923267632,1373,"11",0.943194553897495,1
"602",1253,"2","2","10",1.92540496813565,1380,"11",0.888450287786284,1
"603",1223,"2","2","10",2.10843846109936,1632,"11",0.943194553897495,1
"605",1138,"2","2","10",1.84582518858621,1381,"11",0.943194553897495,1
"607",1154,"6","2","10",2.13629138394167,1444,"11",0.943194553897495,1
"608",1176,"6","2","10",2.01294272564003,1626,"11",0.888450287786284,1
"612",1167,"2","2","10",1.76226642005929,1199,"11",0.888450287786284,1
"613",1175,"2","2","10",2.00498474768509,1385,"11",0.943194553897495,1
"616",1222,"2","2","10",2.08456452723453,1498,"11",0.888450287786284,1
"617",1087,"6","2","10",1.76226642005929,1159,"11",0.943194553897495,1
"619",1269,"2","2","10",1.90153103427082,1394,"11",0.943194553897495,1
"620",1182,"6","2","10",1.98508980279773,1332,"11",0.888450287786284,1
"621",1256,"2","2","10",1.87765710040598,1416,"11",0.888450287786284,1
"622",1158,"2","2","10",1.89357305631587,1427,"11",0.943194553897495,1
"623",1253,"2","2","10",1.90153103427082,1541,"11",0.888450287786284,1
"624",1326,"2","2","10",1.98508980279773,1607,"11",0.888450287786284,1
"625",1297,"2","2","10",2.01692171461751,1580,"11",0.943194553897495,1
"626",1217,"2","2","10",1.75430844210435,1370,"11",0.943194553897495,1
"627",1064,"2","2","10",1.73441349721699,1125,"11",0.943194553897495,1
"629",1255,"2","2","10",1.96519485791037,1132,"11",0.943194553897495,1
"632",1123,"6","2","10",1.77420338699171,1226,"11",0.943194553897495,1
"633",1267,"2","2","10",2.07262756030211,1778,"11",0.888450287786284,1
"634",1162,"2","2","10",1.82195125472137,1151,"11",0.888450287786284,1
"635",1087,"2","2","10",2.04875362643728,1343,"11",0.888450287786284,1
"636",1161,"2","2","10",1.55535899323075,1438,"11",0.943194553897495,1
"637",1197,"6","2","10",1.90153103427082,1257,"11",0.888450287786284,1
"639",1272,"6","2","10",2.01294272564003,1663,"11",0.943194553897495,1
"641",1206,"2","2","10",1.97713182484278,1489,"11",0.888450287786284,1
"642",994,"6","2","10",1.73839248619446,1398,"11",0.888450287786284,1
"643",1160,"6","2","10",1.9890687917752,1524,"11",0.943194553897495,1
"644",1157,"2","2","10",1.86174114449609,1380,"11",0.943194553897495,1
"645",1005,"6","2","10",1.75430844210435,1173,"11",0.888450287786284,1
"647",1143,"6","2","10",1.8179722657439,1380,"11",0.943194553897495,1
"648",1102,"6","2","10",1.94529991302301,1395,"11",0.943194553897495,1
"649",1131,"2","2","10",2.04079564848234,1386,"11",0.888450287786284,1
"650",1140,"2","2","10",1.77420338699171,1321,"11",0.888450287786284,1
"651",1194,"6","2","10",1.86969912245104,1381,"11",0.943194553897495,1
"652",1239,"6","2","10",1.93336294609059,1311,"11",0.888450287786284,1
"653",1314,"2","2","10",1.86572013347357,1443,"11",0.943194553897495,1
"655",1229,"2","2","10",1.9890687917752,1411,"11",0.943194553897495,1
"656",1314,"6","2","10",2.10445947212189,1767,"11",0.888450287786284,1
"657",1031,"6","2","10",1.86174114449609,1416,"11",0.943194553897495,1
"658",1295,"2","2","10",1.86572013347357,1487,"11",0.888450287786284,1
"660",1285,"2","2","10",1.89357305631587,1402,"11",0.888450287786284,1
"664",1265,"6","2","10",2.15618632882903,1585,"11",0.943194553897495,1
"665",1264,"6","2","10",1.95723687995542,1595,"11",0.943194553897495,1
"666",1051,"2","2","10",1.9612158689329,1406,"11",0.888450287786284,1
"667",1284,"6","2","10",2.00498474768509,1690,"11",0.888450287786284,1
"668",1150,"6","2","10",1.89755204529334,1340,"11",0.888450287786284,1
"669",1160,"2","2","10",1.90551002324829,1375,"11",0.943194553897495,1
"670",1234,"2","2","10",1.92540496813565,1525,"11",0.888450287786284,1
"671",1203,"2","2","10",1.98111081382026,1184,"11",0.888450287786284,1
"672",1093,"6","2","10",1.73043450823952,1480,"11",0.888450287786284,1
"673",1237,"6","2","10",1.96917384688784,1400,"11",0.943194553897495,1
"674",1036,"6","2","10",1.63095978380271,1345,"11",0.943194553897495,1
"675",1209,"2","2","10",2.01692171461751,1461,"11",0.943194553897495,1
"676",1069,"2","2","10",1.70656057437468,1273,"11",0.943194553897495,1
"677",1205,"2","2","10",2.02090070359498,1426,"11",0.888450287786284,1
"678",1092,"6","2","10",1.6468757397126,1208,"11",0.943194553897495,1
"679",1188,"6","2","10",1.81001428778896,1256,"11",0.943194553897495,1
"680",1368,"6","2","10",1.94529991302301,1617,"11",0.943194553897495,1
"681",1179,"2","2","10",1.96519485791037,1674,"11",0.943194553897495,1
"682",1064,"2","2","10",1.69462360744227,1383,"11",0.943194553897495,1
"683",1217,"2","2","10",1.75828743108182,1472,"11",0.888450287786284,1
"685",1286,"6","2","10",2.1323123949642,1826,"11",0.888450287786284,1
"686",1204,"2","2","10",1.86969912245104,1400,"11",0.888450287786284,1
"687",1316,"6","2","10",2.17608127371639,1584,"11",0.888450287786284,1
"688",1341,"2","2","10",2.22382914144605,1816,"11",0.888450287786284,1
"689",1240,"2","2","10",2.09252250518947,1633,"11",0.943194553897495,1
"690",1283,"6","2","10",2.02487969257245,1602,"11",0.888450287786284,1
"691",1127,"6","2","10",1.76624540903676,1313,"11",0.943194553897495,1
"692",1221,"6","2","10",1.9174469901807,1482,"11",0.888450287786284,1
"693",1207,"2","2","10",1.94927890200048,1433,"11",0.943194553897495,1
"694",1153,"6","2","10",1.86174114449609,1584,"11",0.943194553897495,1
"696",1251,"2","2","10",1.96519485791037,1276,"11",0.888450287786284,1
"697",1261,"2","2","10",1.87765710040598,1331,"11",0.943194553897495,1
"698",1130,"2","2","10",1.63493877278019,1351,"11",0.888450287786284,1
"700",1006,"6","2","10",1.89755204529334,1172,"11",0.943194553897495,1
"702",1288,"6","2","10",1.96519485791037,1599,"11",0.943194553897495,1
"703",1301,"6","2","10",2.01692171461751,1689,"11",0.943194553897495,1
"704",1298,"2","2","10",2.09650149416695,1579,"11",0.888450287786284,1
"707",1155,"2","2","10",2.04477463745981,1527,"11",0.888450287786284,1
"708",1070,"2","2","10",1.82593024369885,1516,"11",0.888450287786284,1
"712",1205,"2","2","10",1.92938395711312,1410,"11",0.943194553897495,1
"714",1347,"6","2","10",1.88561507836093,1522,"11",0.888450287786284,1
"715",1081,"6","2","10",1.81399327676643,1078,"11",0.888450287786284,1
"717",1050,"2","2","10",1.75828743108182,1263,"11",0.943194553897495,1
"718",997,"2","0","10",2.12435441700925,1722,"11",0.943194553897495,0
"719",914,"2","0","10",1.4757792136813,1418,"11",0.888450287786284,0
"721",841,"6","0","10",2.02487969257245,1384,"11",0.888450287786284,0
"724",1005,"2","0","10",2.86046737784159,2036,"11",0.888450287786284,0
"726",685,"2","0","10",1.11767020570882,1329,"11",0.943194553897495,0
"727",858,"6","0","10",2.49042140293668,1742,"11",0.888450287786284,0
"728",865,"2","0","10",2.1880182406488,1731,"11",0.943194553897495,0
"729",839,"6","0","10",1.87367811142851,1646,"11",0.943194553897495,0
"730",1010,"6","0","10",2.24770307531089,2095,"11",0.888450287786284,0
"731",895,"2","0","10",1.6190228168703,1586,"11",0.888450287786284,0
"732",885,"2","0","10",1.86572013347357,1568,"11",0.888450287786284,0
"733",979,"6","0","10",2.4028836454323,1706,"11",0.943194553897495,0
"734",1110,"6","0","10",2.73313973056248,1868,"11",0.888450287786284,0
"735",1086,"6","0","10",2.29147195406308,1728,"11",0.943194553897495,0
"737",737,"2","0","10",1.27285077583023,1488,"11",0.888450287786284,0
"738",672,"6","0","10",1.14552312855112,1671,"11",0.888450287786284,0
"739",504,"6","0","10",1.05400638206926,1497,"11",0.943194553897495,0
"740",847,"2","0","10",1.84582518858621,1441,"11",0.943194553897495,0
"741",970,"6","0","10",2.56602219350865,1487,"11",0.943194553897495,0
"742",1211,"2","0","10",2.39890465645482,1891,"11",0.943194553897495,0
"744",964,"2","0","10",2.38696768952241,1527,"11",0.888450287786284,0
"745",954,"6","0","10",2.66549691794545,2042,"11",0.888450287786284,0
"747",1051,"2","0","10",2.32728285486033,2159,"11",0.888450287786284,0
"748",880,"2","0","10",2.20393419655869,1665,"11",0.888450287786284,0
"749",1005,"6","0","10",2.74905568647237,2055,"11",0.888450287786284,0
"750",1017,"2","0","10",1.57525393811811,1406,"11",0.888450287786284,0
"751",1108,"2","0","10",2.55010623759876,1997,"11",0.888450287786284,0
"752",783,"6","0","10",2.41879960134218,1984,"11",0.888450287786284,0
"753",876,"6","0","10",1.70656057437468,1460,"11",0.888450287786284,0
"755",914,"2","0","10",2.29545094304055,1993,"11",0.943194553897495,0
"756",965,"2","0","10",1.62300180584777,1457,"11",0.888450287786284,0
"757",922,"2","0","10",1.96519485791037,1601,"11",0.943194553897495,0
"759",1123,"6","0","10",2.30340892099549,1616,"11",0.943194553897495,0
"760",1110,"2","0","10",1.55138000425327,1480,"11",0.888450287786284,0
"761",706,"2","0","10",1.56331697118569,1292,"11",0.888450287786284,0
"762",875,"6","0","10",1.61504382789283,1261,"11",0.888450287786284,0
"764",1164,"2","0","10",1.98508980279773,1546,"11",0.943194553897495,0
"765",657,"6","0","10",0.863014911150604,1140,"11",0.888450287786284,0
"766",894,"2","0","10",1.14552312855112,1573,"11",0.888450287786284,0
"767",733,"6","0","10",1.21316594116815,1603,"11",0.888450287786284,0
"768",868,"6","0","10",1.5195480924335,1431,"11",0.943194553897495,0
"769",1164,"2","0","10",2.7729296203372,2305,"11",0.888450287786284,0
"770",1112,"6","0","10",2.31136689895044,1812,"11",0.943194553897495,0
"771",1046,"6","0","10",2.36707274463505,1727,"11",0.888450287786284,0
"772",982,"2","0","10",1.75430844210435,1987,"11",0.943194553897495,0
"773",917,"2","0","10",2.79680355420203,2056,"11",0.943194553897495,0
"774",1235,"6","0","10",2.30340892099549,1747,"11",0.888450287786284,0
"776",974,"6","0","10",2.43471555725207,1702,"11",0.943194553897495,0
"778",656,"2","0","10",1.43201033492911,1282,"11",0.943194553897495,0
"779",631,"2","0","10",0.691918385119305,1472,"11",0.888450287786284,0
"780",648,"2","0","10",1.18531301832584,1556,"11",0.888450287786284,0
"781",872,"6","0","10",1.7184975413071,1509,"11",0.943194553897495,0
"782",1072,"2","0","10",2.41482061236471,1718,"11",0.943194553897495,0
"783",1060,"6","0","10",1.65085472869007,1534,"11",0.943194553897495,0
"784",822,"6","0","10",2.60979107226084,1557,"11",0.888450287786284,0
"785",609,"6","0","10",1.34049358844725,1303,"11",0.888450287786284,0
"786",1254,"2","0","10",2.33524083281527,1766,"11",0.888450287786284,0
"787",972,"6","0","10",2.39890465645482,1864,"11",0.943194553897495,0
"789",1020,"6","0","10",2.52623230373393,1788,"11",0.943194553897495,0
"790",1030,"2","0","10",1.67870765153238,1996,"11",0.888450287786284,0
"791",1027,"6","0","10",2.21189217451364,2025,"11",0.888450287786284,0
"793",876,"6","0","10",1.97315283586531,1764,"11",0.888450287786284,0
"794",637,"2","0","10",0.958510646609934,1049,"11",0.943194553897495,0
